Я едва мог переварить еду, но не жаловался, потому что это был бизнес-ланч.;0
Это было так плохо, что у меня не хватило духу закончить его.;0
Кроме того, ей потребовалась целая вечность, чтобы принести нам чек, когда мы его попросили.;0
Мы не из тех, кто устраивает сцены в ресторанах, но я просто не понимаю...определенно потерял любовь после этого!;0
Разочаровывающий опыт.;0
Еда примерно такая же, как у Денни, то есть совсем не очень хорошая.;0
Если вы хотите ждать посредственной еды и совершенно ужасного обслуживания, то это место для вас.;0
ВААААААйыыыыыыыыы завышенная оценка-это все, что я хочу сказать.;0
Мы не собираемся возвращаться.;0
Заведение было довольно чистым, но еда того просто не стоила.;0
Этому месту не хватало стиля!!;0
Сангрия была наполнена вином примерно на половину бокала и стоила 12 долларов, смешно.;0
Не утруждайте себя приходом сюда.;0
Мясо было довольно сухим, у меня была нарезанная грудинка и тушеная свинина.;0
Это было так же ужасно.;0
Вероятно, не торопится возвращаться.;0
очень медленно рассаживается даже при бронировании.;0
Нехорошо с любой точки зрения воображения.;0
Сливочный соус кешью был мягким, а овощи были недоваренными.;0
Соус для окунания на ранчо чиполте был безвкусным, казался жидким и разбавленным без тепла.;0
Оно было немного слишком сладким, недостаточно острым и лишенным вкуса.;0
Я был ОЧЕНЬ разочарован!!;0
Это ужасное место и слишком завышенная цена.;0
Может быть, это просто их вегетарианская еда, но я был там дважды и думал, что в лучшем случае она средняя.;0
Он был совсем не занят, и теперь мы знаем почему.;0
Столики снаружи также большую часть времени грязные, а работники не всегда дружелюбны и услужливы с меню.;0
Атмосфера здесь была не похожа на шведский стол, а скорее на уютный крытый сад для чая с печеньем.;0
Против: пятнистое обслуживание.;0
Картошка фри не была горячей, как и мой бургер.;0
Но потом они вернулись холодными.;0
Затем наша еда вышла, последовало разочарование.;0
Настоящим разочарованием был наш официант.;0
Мой муж сказал, что она была очень груба... даже не извинилась за плохую еду или что-то в этом роде.;0
Единственной причиной поесть здесь было бы наесться перед вечерней запоем, просто чтобы получить немного углеводов в желудке.;0
Оскорбления, глубокое разврат, и пришлось выйти на улицу на перекур во время службы, просто чтобы укрепить его.;0
Если кто-то заказывает два тако, не думаете ли вы, что частью обслуживания клиентов может быть вопрос о том, комбинированное это блюдо или корзина ala?;0
Она была весьма разочарована, хотя некоторая вина должна быть возложена на ее дверь.;0
После всех восторженных отзывов мне не терпелось поесть здесь...... какое разочарование!;0
Дель Тако довольно противный, и его следует по возможности избегать.;0
Нетрудно приготовить приличный гамбургер.;0
Но мне это не нравится.;0
Черт, нет, я не вернусь;0
Мы получили гораздо лучшее обслуживание в пиццерии по соседству, чем услуги, которые мы получили в этом ресторане.;0
"Я не знаю, что такого особенного в этом месте, но я не вернусь ""вы все"".";0
Я сразу же сказал, что хотел бы поговорить с менеджером, но я не хотел разговаривать с парнем, который делал снимки огненного шара за баром.;0
Атмосфера не намного лучше.;0
К сожалению, это только настроило нас на разочарование нашими первыми блюдами.;0
Еда была не очень хорошей.;0
Ваши серверы отстой, подождите, поправка, наш сервер Хеймер отстой.;0
То, что произошло дальше, было довольно ... отталкивающим.;0
очень жаль, потому что я знаю, что это семейное, мне действительно хотелось, чтобы это место понравилось.;0
Завышена цена за то, что вы получаете.;0
Меня вырвало в ванной во время обеда.;0
Я продолжал смотреть на время, и вскоре прошло 35 минут, а еды все еще не было.;0
Я был в очень немногих местах, где можно поесть, куда бы я ни при каких обстоятельствах никогда не вернулся, и это возглавляет список.;0
Мы начали с сашими из тунца, которое было коричневатого цвета и явно не было свежим.;0
Питание было ниже среднего.;0
Это, конечно, превосходит начос в кино, но я бы ожидал немного большего от ресторана.;0
В целом, залив Ха Лонг был немного провальным.;0
Проблема, с которой я сталкиваюсь, заключается в том, что они берут 11,99 доллара за сэндвич, который не больше, чем Сабвей (который предлагает лучшее и большее количество овощей).;0
Креветки - Когда я развернул их (я живу всего в 1/2 миллионаот Лесного пожара), они были буквально ледяными.;0
Ему не хватало вкуса, он казался недоваренным и сухим.;0
Это действительно впечатляет, что это место не закрылось.;0
"Я бы избегал этого места, если бы вы остановились в ""Мираже"".";0
Обжаренные бобы, которые пришли ко мне с едой, были сухими и хрустящими, а еда была пресной.;0
Потратьте свои деньги и время в другом месте.;0
Дама за соседним столиком обнаружила в своем салате живую зеленую гусеницу.;0
подача еды была ужасной.;0
Я не могу выразить, как я был разочарован.;0
Я думаю, что еда должна иметь вкус и текстуру, и того и другого не хватало.;0
Аппетит мгновенно пропал.;0
В целом я не был впечатлен и не собирался возвращаться.;0
Весь этот опыт не привел меня в восторг, и я думаю, что в следующий раз мы просто пойдем в Ninja Sushi.;0
Затем, как будто я не потратил там достаточно своей жизни, они посыпали рану солью, растянув время, необходимое для того, чтобы принести чек.;0
